FIPS,y,BreachesPer100K,CensusMean,OpProfitMargin,CapitalExp,OpIncome,AR,BadDebt,BedUtil,OutpatientVisits,ALOS,Pop2020,PopDensity,Native,Hispanic,Black,Asian,Prop65,UE2019,Poverty,AcuteBeds,CMI,PedTrauma,MedCenter
42079,2,0.630085975,190.65,0.0585,11959683.5,20487986.25,218224924.5,18076907,0.52825,310469.5,4.8,317417,137.6492788,0.001,0.11,0.036,0.012368588,0.202,5.7,14.3,692,1.577,0,0
42081,1,0.882620323,186.25,-0.044,29820125.5,-25848881,320495486.5,20500329.5,0.6315,309322.5,5.35,113299,35.60116041,0.002,0.02,0.047,0.007158051,0.198,4.8,13,272,1.373,0,0
42083,0,0,2.4,-2.091,660490,-14829765,6029306,911643,0.078,51915,3.6,40625,16.0188925,0.001,0.021,0.023,0.004578462,0.201,5.3,16.8,138,1.255,0,0
42085,0,0,55.6,-0.1395,3204889,-18271494,74356357,9587752.5,0.3675,162337,4.2,109424,62.81587983,0.001,0.014,0.056,0.00709168,0.222,4.9,15.3,404,1.61,0,0
42087,0,0,48,0.106,18559665,16127476,14966587,3110547,0.403,128274,3.5,46138,43.33825071,0.002,0.015,0.008,0.001907322,0.221,4.7,15.1,109,1.37,0,0
42089,0,0,90.1,0.254,12427983,64285024,27237702,13244484,0.415,125229,4.3,170271,108.0826033,0.002,0.154,0.133,0.023732755,0.178,5.4,12.3,295,1.49,0,0
42091,2,0.240698507,1710.788889,-0.061555556,55592876,46306031.22,486983174.3,151850547.2,0.615222222,318759,5.033333333,830915,664.2775024,0.001,0.05,0.089,0.073900459,0.182,3.5,5.9,1878,1.589,0,1
42093,1,5.485463522,652.15,0.0735,91192404.5,149885671,773880658.5,40905287,0.721,1595486,4.85,18230,54.04263693,0,0.009,0.018,0.047504114,0.215,3.6,10.1,524,1.99,0,1
42095,0,0,330.32,0.0398,27083431,100368305.2,85752090.4,25662054,0.6204,358868.8,4.14,305285,318.8762404,0.001,0.128,0.049,0.027171332,0.195,4.5,10.2,990,1.726,0,0
42101,5,0.315643812,603.0428571,-0.086714286,296296833.3,-104559815.6,417709199.6,35766405,0.675214286,599970.9286,5.185714286,1584064,4556.341707,0.002,0.145,0.41,0.071115182,0.14,5.5,24.3,4333,1.754,0,1
42105,1,6.05107104,11.8,-0.047,1570846,-4283163,23298387,3067461,0.472,60844,3,16526,5.900851637,0.002,0.013,0.004,0.003509621,0.245,5.9,14.8,25,1.32,0,0
42107,0,0,50.93333333,0.142666667,4425105.333,13824142.67,36830654.33,5250726,0.557333333,79245,4.5,141359,70.09609462,0.001,0.041,0.028,0.005206602,0.207,5.4,13,266,1.367,0,0
42111,0,0,36.9,0.056,11496621,4531316,23624709,3585039,0.372,91880,5.3,73447,26.39517192,0.001,0.015,0.025,0.004043732,0.23,5.3,12,148,1.293,0,0
42117,1,2.463600305,16.7,0.049,3276308,3953206,46883602,4060476,0.667,63024,4.7,40591,13.82311307,0.001,0.013,0.006,0.005740189,0.226,5.3,15,25,1.43,0,0
42121,0,0,47.6,-0.07,2161699,-8807452,52814544,4374214,0.428,86428,4.6,50668,29.01303131,0,0.011,0.008,0.003769638,0.231,4.9,15,118,1.28,0,0
42125,0,0,48.6,-0.025,7249438,-5401371,35016994.5,4838714.5,0.2705,86677,4.05,206865,93.19961739,0.001,0.016,0.03,0.009779325,0.21,4.5,9,448,1.653,0,0
42129,0,0,160.4333333,0.094333333,18621261.33,28311565.33,123103321.7,13791965,0.580333333,304675,4.2,348899,131.0363787,0.001,0.011,0.024,0.009294954,0.233,4.5,9.2,401,1.493,0,0
42133,1,0.222688383,348.925,0.14075,167313706.8,130846758.5,175796311,42247397.5,0.7475,544989,5.325,449058,191.7508384,0.001,0.072,0.053,0.014986928,0.18,3.8,8.8,718,1.686,0,1
44003,0,0,162,-0.178,5463674,-62397660,46272261,11417399,0.502,174923,4.7,164292,376.3303631,0.001,0.047,0.015,0.025570326,0.194,3.2,7.8,323,1.49,0,0
44005,0,0,43.1,-0.02,8031911,-2275265,14297830,3225947,0.653,62513,4.6,82082,309.3792837,0.004,0.056,0.032,0.019882556,0.228,3.1,8.1,102,1.35,0,0
44007,2,0.313022846,172.94,-0.181,18611499,-104649808,109111289.4,14649308.8,0.5352,120923.8,5.38,638931,602.4447063,0.003,0.223,0.081,0.041329971,0.156,3.9,16.1,1562,1.592,0,1
44009,0,0,39.6,-0.124,3587541,-12683850,24518585,2114774,0.514,86292,4.6,125577,147.2478515,0.007,0.031,0.013,0.019326788,0.215,3.1,8,158,1.505,0,0
45003,0,0,129.4,-0.002,3962557,-324393,116203347,44753296,0.613,72305,4.6,170872,61.62291816,0.003,0.056,0.245,0.009568566,0.199,2.9,15,204,1.55,0,0
45007,0,0,214.8,0.269,38626535,196050305,477809908,81314322,0.585,229852,5.1,202558,109.5578747,0.002,0.036,0.157,0.008950523,0.183,2.7,14.6,367,1.65,0,0
45013,0,0,60.8,0.231,717763,34126822,45713636,19992219,0.557,64701,3.8,192122,128.7433392,0.002,0.112,0.179,0.012263041,0.28,2.6,10.9,260,1.475,0,0
45015,0,0,1702.5,0.193,253330295,543143832,772000404,225193758,0.748,598410,5.2,227907,79.73434695,0.004,0.065,0.237,0.021056835,0.142,2.5,12.8,0,0,0,0
45019,4,0.972275562,320.5285714,0.052571429,30175352.29,-77167819.43,390710112.7,57804866.43,0.531428571,313576.7143,4.885714286,411406,173.0487757,0.002,0.051,0.271,0.013662902,0.17,2.3,14.2,1834,1.908,0,1
45027,0,0,22.6,-0.26,3483895,-10298352,44621027,8690897,0.46,28625,5.5,33745,21.46601818,0.001,0.03,0.485,0.000622314,0.242,3.9,26.4,49,1.41,0,0
45029,0,0,39,-0.092,9579162,-5987334,17729049,7232720,0.382,32453,4.4,37677,13.76946897,0.008,0.032,0.383,0.001247445,0.207,3.2,20,102,1.43,0,0
45031,0,0,41.5,0.05,2733117,5614780,16255787,21628186,0.358,53331,3.6,66618,45.87883294,0.004,0.02,0.407,0.004653397,0.195,3.4,23.5,152,1.325,0,0
45041,0,0,354.2333333,-0.041666667,29352681,-6274719.667,618041832.7,92579338,0.71,211714.6667,5.933333333,138293,66.70148001,0.002,0.025,0.423,0.013023074,0.174,2.9,18,904,1.5,0,0
45043,0,0,51.4,0.04,10088123,7064161,144517929,17883121,0.724,108691,5.1,62680,29.73500728,0.001,0.031,0.311,0.005121251,0.286,3.8,19.6,131,1.58,0,0
45045,0,0,488.2857143,0.158428571,345924648.9,161023312,256116441.7,108281433.6,0.629142857,569330.8571,4.442857143,523542,257.4836256,0.002,0.09,0.179,0.022741251,0.161,2.4,11.1,1223,1.772,1,1
45047,0,0,136.8,0.075,10945321,27131294,158164826,59744868,0.472,246768,5.2,70811,60.12487144,0,0.06,0.314,0.008303795,0.189,3.1,18.3,290,1.64,0,0
45051,1,0.282421254,136.35,0.097,20196258.25,40229142.5,147801734.3,26848393.25,0.674,141099,4.9,354081,120.5906492,0.005,0.06,0.135,0.011751548,0.251,3.6,14.3,770,1.633,0,0
45055,0,0,39.6,-0.037,509773,-4057252,19813484,28141307,0.44,43890,4.9,66551,35.37026748,0.002,0.042,0.237,0.003801596,0.187,3,14.5,101,1.38,0,0
45059,0,0,31.1,0.409,23626182,69835536,15514706,14305009,0.819,48060,3.7,67493,36.50988068,0.001,0.047,0.245,0.004444905,0.188,3,19.7,47,1.6,0,0
45063,0,0,45,0.212,2964412,43793035,47914616,15809567,0.593,42825,3.7,298750,165.0209478,0.003,0.059,0.144,0.0168,0.162,2.3,12.5,551,1.835,0,0
45073,0,0,81.1,-0.084,8557853,-14584120,30714145,23143700,0.644,102655,4.7,79546,49.02732136,0.002,0.053,0.07,0.006499384,0.236,2.8,14.4,133,1.45,0,0
45075,0,0,98.2,-0.182,3040128,-37355904,39533848,39052019,0.391,108203,4.8,86175,30.07431182,0.003,0.022,0.613,0.008842472,0.204,4.8,25.9,251,1.54,0,0
45077,0,0,52.4,0.114,3053207,13580929,19679913,16932766,0.889,74542,5,126884,98.58849172,0.003,0.036,0.066,0.018922796,0.167,2.8,16.6,111,1.355,0,0
45079,1,0.240523957,452.8,0.07,18026915.67,75783810,200050108.3,100692285.7,0.635666667,362327.3333,6.1,415759,211.9658026,0.002,0.051,0.462,0.027544804,0.132,2.8,16.7,1247,1.977,1,1
45083,1,0.312710102,552.75,0.0805,133430096,99315744.5,143982500,236530456.5,0.753,763968,5.7,319785,152.857395,0.002,0.067,0.203,0.021089169,0.164,2.6,13.6,792,1.675,0,0
45085,0,0,110.8,0.507,-9404057,257208363,27556243,36356490,0.468,87675,5.7,106721,61.95569861,0.003,0.039,0.469,0.012443662,0.169,3.4,18.7,173,1.42,0,0
45091,0,0,193.8,0.212,23699132,77776475,191210900,50937283,0.723,112338,5.2,280979,159.3814415,0.006,0.053,0.19,0.018068966,0.147,2.8,9.8,268,1.56,0,0
46013,0,0,22.3,-0.15,1135553,-9287228,22736212,6068811.5,0.449,90961.5,3.4,38839,8.753973327,0.031,0.026,0.021,0.029686655,0.179,3.1,11,97,1.53,0,0
46015,0,0,5.9,-0.023,1076366,-496105,4380387,1070712,0.235,14270,3.1,5297,2.502546509,0.107,0.026,0,0.003964508,0.197,3.1,15.8,25,0.95,0,0
46035,0,0,16.5,-0.083,13859774,-9624647,12245633,5143782,0.331,68086,4.2,19775,17.52660066,0.021,0.029,0.008,0.003438685,0.191,2.9,12,50,1.48,0,0
46065,0,0,13.8,-0.042,1930586,-4227609,48289735,4884769,0.276,75129,3.5,17526,9.125528958,0.11,0.031,0.003,0.004678763,0.18,2.7,9.4,50,1.47,0,0
46083,0,0,585.2,-0.061,141048287,-165235018,470844110,111095511,0.407,1286519,4.7,61128,40.88331388,0.006,0.02,0.012,0.009897265,0.134,2.6,4.4,64,2,0,0
46099,0,0,548.9333333,-0.059666667,90641009.33,-118803722.7,554896280.7,67223760,0.625333333,1209319.333,5.066666667,193134,92.4222445,0.023,0.049,0.053,0.020881875,0.135,2.9,9.6,954,1.745,1,0
46103,0,0,293.8,-0.0735,79001302,-60661431.5,390256416,78048549.5,0.675,444490,5.5,113775,15.82008245,0.08,0.05,0.01,0.012674138,0.185,3.4,13.3,402,1.89,0,0
46135,0,0,25.9,-0.023,54726,-2730721,45835104,3940875,0.345,58443,3.2,22814,16.9008418,0.029,0.042,0.015,0.002191637,0.195,2.9,11,85,1.65,0,0
47009,1,0.751382544,121.6,-0.049,13389383,-15024070,86309660,14764594,0.63,262752,4.7,133088,91.95420755,0.003,0.033,0.026,0.007461229,0.206,3.2,9.9,193,1.61,0,0
47011,0,0,121.5,0.15,6625729,25154983,56926096,23224086,0.686,72453,5,108110,126.9657993,0.001,0.059,0.047,0.011072056,0.173,3.5,14.7,177,1.51,0,0
47035,0,0,68.6,0.022,5134817,1884386,8495900,8624409,0.798,59957,4.6,60520,34.31131067,0.005,0.03,0.006,0.002594184,0.312,4.5,14.4,73,1.38,0,0
47037,2,0.288124654,2631.15,0.092833333,453031874.9,678081951.8,1569675703,315235233.7,0.682833333,1129943.917,5.108333333,694144,532.305683,0.002,0.102,0.272,0.034639787,0.125,2.5,15.4,2869,2.092,1,1
47043,0,0,60.7,0.162,7908539,20899623,16892931,11281351,0.632,33576,4.3,53948,42.51788919,0.004,0.034,0.041,0.005023356,0.167,3,13.8,91,1.39,0,0
47045,0,0,42.4,-0.119,1294937,-6381769,29304864,5712344,0.389,24349,4.6,37159,28.00345868,0.005,0.033,0.128,0.007589009,0.179,4.9,18.4,109,1.48,0,0
47051,0,0,26.4,0.005,3659011,502499,11793001,8119908,0.206,44139,4.2,42208,29.39038383,0.002,0.033,0.047,0.005472896,0.203,3.3,16,128,1.34,0,0
47063,0,0,79,0.122,6356653,13885750,12228530,6646657,0.774,55268,4.5,64934,155.5389995,0.002,0.116,0.035,0.010117966,0.185,3.9,17.1,116,1.405,0,0
47065,1,0.271883938,375.175,-0.003,10569845.5,-15010353.75,278492876.5,31506330.25,0.66725,210903.5,5.175,367804,261.8466173,0.002,0.055,0.192,0.019727899,0.179,3.2,13,1477,1.933,0,0
47093,1,0.212624359,312.6,-0.013333333,24960514.67,-28949922,215488444.3,27469066,0.765666667,224760.3333,5.3,470313,357.2253679,0.002,0.041,0.088,0.02122629,0.162,2.9,13.2,1484,1.878,0,1
47107,0,0,24.4,0.167,1775107,17591032,13516207,16137947,0.142,69182,4.4,53794,48.28916664,0.003,0.039,0.037,0.007361416,0.199,3.8,15.9,88,1.24,0,0
47113,0,0,440.3,-0.013,32015470,-8871636,373883367,39185731,0.686,181356,6.1,97984,67.90763329,0.001,0.038,0.371,0.009746489,0.176,3.6,17.8,892,1.82,0,0
47119,0,0,129.4,-0.068,4490054,-20883164,146426399,15916266,0.507,114381,3.9,96387,60.69629557,0.003,0.057,0.116,0.008642244,0.163,3.2,10.8,265,1.69,0,0
47125,0,0,115.8,0.122,2670394,23711213,64772543,24731326,0.536,74636,4.1,208993,149.6622888,0.005,0.099,0.191,0.021373922,0.095,3.8,12,234,1.51,0,0
47147,0,0,31.8,-0.017,887169,-1097069,25769999,6324653,0.292,56872,5.3,71813,58.21189254,0.003,0.067,0.07,0.005263671,0.154,2.9,10.6,109,1.64,0,0
47149,1,0.300946477,167,0.248,17461911,56769862.5,98918397,20624394.5,0.6875,39891,4.45,332285,207.1801792,0.002,0.078,0.142,0.029847872,0.108,2.6,10.4,414,1.507,0,0
47155,0,0,42.7,0.066,3137279,7328581,14194829,9550638,0.711,70916,3.8,98250,64.02583816,0.003,0.058,0.007,0.008427481,0.203,3.3,13.9,58,1.44,0,0
47157,1,0.106704682,644.1,-0.16,24448782,-169461816,488057941.6,70891712.43,0.625571429,402399.1429,5.885714286,937166,473.8786903,0.001,0.062,0.533,0.025528028,0.14,4,21.7,3002,1.837,0,1
47163,0,0,142.0333333,-0.002,5394119,8036856.667,155553289,9338713.667,0.533,143576,4.433333333,158348,147.8927177,0.001,0.018,0.018,0.005633162,0.222,3.7,16.5,696,1.727,0,0
47165,0,0,78.05,0.217,10049372,42658686,22384708,17621161.5,0.5865,48065,4.6,191283,139.5056213,0.003,0.047,0.07,0.011929968,0.162,2.7,8.9,255,1.44,0,0
47177,0,0,18.3,0.001,1921643,36285,16593938,4402301,0.381,24521,3.7,41277,36.83410216,0.003,0.089,0.014,0.005838603,0.179,4.1,22.5,100,1.34,0,0
47179,1,0.77294686,511.9,-0.007333333,88378001,-24563178,645709594,46011705.67,0.620666667,437267,4.566666667,129375,152.9967875,0.002,0.034,0.04,0.015536232,0.188,3.5,14.9,594,1.555,0,1
47187,1,0.419441974,1462.914286,0.08,164241072.9,349684424.7,848731609.6,356609942.1,0.416714286,1473832.286,4.457142857,238412,157.9288036,0.001,0.047,0.042,0.03798886,0.135,2.4,3.8,185,1.85,0,0
48001,0,0,47.6,0.016,3123454,1174880,8968535,24661535,0.322,37099,5.6,57735,20.97777202,0.003,0.175,0.21,0.005525245,0.15,2.9,19.8,116,1.32,0,0
48005,0,0,69.85,0.0085,8390892.5,-704251.5,87218268.5,20471774.5,0.453,39481,5.15,86715,41.96742007,0.001,0.219,0.146,0.011612754,0.166,4,17.9,317,1.73,0,0
48013,0,0,19.4,0.084,721273,3212012,19035464,7050592,0.29,19124,4.1,51153,16.1948504,0.001,0.639,0.003,0.002971478,0.149,3.6,15.7,67,1.27,0,0
48025,0,0,14.3,0.022,3376686,821178,21499325,5671799,0.359,19561,3.1,32565,14.28408824,0.006,0.586,0.078,0.004514049,0.126,4.4,26.7,40,1.22,0,0
48027,0,0,193.9,-0.042333333,7562069.333,-38371550.67,184035284,40460564.33,0.541333333,568006,4.466666667,362924,133.2894807,0.003,0.244,0.212,0.027796453,0.112,3.8,13,882,1.667,1,0
48029,1,0.049911308,547.0888889,-0.168,38357637.78,-44411724.67,359216383.4,78421625.17,0.616777778,166226.1111,5.488888889,2003554,623.7441625,0.001,0.6,0.071,0.027134781,0.124,3.1,17.2,4610,1.844,0,1
48037,0,0,121.2,0.0065,3174609.5,6120421,78481373.5,15696371.5,0.5005,72952,4.85,93245,40.68026275,0.009,0.076,0.243,0.010853129,0.17,4.4,19.1,539,1.745,0,0
48039,0,0,34.8,-0.027,13859774,-2272053,31255627,12297710,0.436,46347,3.5,374264,106.0733022,0.003,0.302,0.133,0.061045145,0.122,4.2,10.1,143,1.383,0,0
48041,0,0,114.85,-0.081,21334197.5,-26973810,61942328.5,28540122,0.652,280237.5,4.45,229211,151.147493,0.001,0.253,0.102,0.060045111,0.095,2.7,23.2,458,2.035,0,0
48053,0,0,22.9,-0.151,3974827,-17616836,32537419,6822892,0.497,161196,3.7,48155,18.69999613,0.006,0.221,0.018,0.007953484,0.228,2.7,11,71,1.37,0,0
48061,0,0,161.3333333,0.170333333,4058658,37993377,148973815.7,31747369.33,0.594666667,47986,5.266666667,423163,183.3615365,0.001,0.895,0.004,0.00695713,0.138,5.5,27.9,947,1.77,0,0
48073,0,0,12.9,0.037,4383203,1666240,8378807,6033219,0.368,23561,4.3,52646,19.30446058,0.005,0.228,0.135,0.003647001,0.179,3.8,17.4,55,1.235,0,0
48085,2,0.193287138,175.5888889,0.075333333,28585233.11,40637388.67,108101195,25219790,0.632333333,78627.11111,4.922222222,1034730,474.8876093,0.003,0.152,0.094,0.131599548,0.113,3.1,6.4,1497,2.094,0,0
48091,0,0,56.4,0.162,1146481,19154404,56970651,19863405,0.503,24945,4.1,156209,107.7950437,0.001,0.271,0.019,0.008981557,0.183,3,7.1,112,1.55,0,0
48113,6,0.227659403,1144.273684,-0.050421053,153366292.4,16795304.39,931121803,215452194.4,0.637210526,701363.1579,5.568421053,2635516,1166.872688,0.002,0.399,0.221,0.06067844,0.111,3.5,14.2,5593,2.013,1,1
48121,2,0.225426535,79.98,0.1296,3365350.6,22585235.8,43405187.8,17568187,0.5204,35756.8,4.32,887207,389.8842899,0.003,0.192,0.093,0.075239488,0.105,3,7.3,863,1.817,0,0
48135,0,0,68.6,0.07,13859774,10504679,80661648,21939257,0.309,26625,5.4,166223,71.48391665,0.002,0.597,0.042,0.011015323,0.096,2.6,12.9,523,2.223,0,0
48139,1,0.541049419,85.6,0.144,4309516,32793632,77266783,22941543,0.764,75286,4.7,184826,76.26882937,0.002,0.259,0.094,0.006048933,0.131,3.1,8.8,166,1.4,0,0
48141,0,0,226.8857143,0.005,17102624.86,13903168.43,181852294.6,35088570,0.646428571,85259.42857,5.314285714,839238,319.8145451,0.003,0.824,0.03,0.011931061,0.125,3.8,20.5,1716,1.737,0,0
48143,0,0,12,-0.001,2859099,-27349,14180320,1853231,0.333,18174,3.5,42698,15.21983876,0.005,0.209,0.016,0.007307134,0.147,3.2,18.1,50,1.3,0,0
48157,0,0,93.56666667,0.083333333,8327372,23918829,28025350.67,26669182.67,0.560333333,46386.66667,3.866666667,811688,363.7431813,0.002,0.243,0.202,0.181376342,0.116,3.5,7.9,934,1.683,0,0
48167,0,0,493.8,-0.2,170855010,-206772538,134461569,75387887,0.614,1012852,5,342139,348.6084811,0.002,0.243,0.124,0.031346909,0.149,4,12.1,653,1.81,0,0
48179,0,0,12.9,0.013,352152,524092,40312317,9736767,0.133,14291,3.6,21886,9.125776527,0.008,0.285,0.044,0.00699077,0.161,3.6,16.7,97,1.56,0,0
48181,0,0,257,0.044,1343484,15328818,207780339,86476212,0.758,73226,5.3,136212,56.37867092,0.012,0.131,0.053,0.013390891,0.178,3.1,12.3,555,1.77,0,0
48183,1,0.806809472,218.5666667,-0.020666667,18491785.33,-16134048.33,367176424.3,128571137.7,0.557333333,157992.6667,4.3,123945,175.0506535,0.003,0.186,0.201,0.013344629,0.157,3.7,15.1,552,1.91,0,0
48189,0,0,16.3,0.139,1230218,7529859,25240499,4241136,0.332,41813,4.7,33406,12.83804575,0,0.591,0.044,0.003113213,0.138,4.5,18.4,49,1.57,0,0
48201,4,0.084865779,458.52,-0.07612,40163194.76,-30775464.04,267396755.4,75106915.94,0.63128,219959.32,5.344,4713325,1067.219099,0.002,0.426,0.186,0.068014618,0.109,3.8,16.5,9843,1.871,0,1
48203,0,0,213,-0.089,7228184,-38547646,578828329,53298450,0.705,274348,4.6,66553,28.55280666,0.003,0.129,0.211,0.007347528,0.174,4,14.7,336,1.66,0,0
48209,0,0,73.6,0.0645,6498852.5,12081192.5,104262240.5,39918634.5,0.4935,42423,4.4,230191,131.0898522,0.002,0.384,0.036,0.01256348,0.114,2.8,13.2,327,1.78,0,0
48213,0,0,47.1,0.133,15747939,16323450,27270405,23564822,0.371,42269,3.8,82737,36.55976501,0.007,0.125,0.063,0.00640584,0.224,3.5,19.4,127,1.27,0,0
48215,0,0,204.3,0.0474,16932507.4,15486944.2,215900815.8,87213108.6,0.5012,181993.2,5.06,868707,213.5144198,0.001,0.92,0.004,0.009389817,0.113,6.2,30,1972,1.797,0,0
48221,1,1.622244213,29.5,0.323,768657,49655824,36709794,25705977,0.557,48486,3.7,61643,56.57304209,0.008,0.123,0.008,0.007381211,0.25,3.4,10.2,48,1.57,0,0
48223,0,0,33.9,0.477,4761198,84321547,91536460,9153100,0.605,76074,4.4,37084,18.66071861,0.001,0.167,0.07,0.006552691,0.186,3.1,14.6,56,1.48,0,0
48227,0,0,17.1,-0.18,677304,-6709203,3829007,11181687,0.228,19448,4.1,36664,15.71512429,0.007,0.42,0.055,0.008155139,0.131,3.1,20.6,75,1.25,0,0
48241,0,0,6.5,0.041,1684711,1090270,9684264,1669791,0.163,24667,4.1,35529,14.61433981,0.002,0.066,0.164,0.004841116,0.202,6.1,19.2,40,1.08,0,0
48245,0,0,141.9666667,-0.010333333,8506937.333,2307008.333,90178130.33,25327514.67,0.467,111465,4.533333333,251565,110.8316912,0.002,0.202,0.335,0.03760857,0.149,5.8,18.7,925,1.627,0,0
48249,0,0,22.2,0.093,1723503,5229433,34664467,6522991,0.309,16147,3.3,40482,18.06603068,0.001,0.803,0.006,0.006348501,0.157,4.7,21.2,72,1.26,0,0
48251,0,0,77.55,0.041,5359511,10462106.5,29708405.5,12251647.5,0.501,52897,3.95,175817,93.65800211,0.004,0.208,0.03,0.008486096,0.143,3.2,10.7,329,1.313,0,0
48257,0,0,9,-0.133,1513231,-4081170,9139494,6259311,0.196,11593,2.8,136154,67.33830063,0.004,0.206,0.108,0.010355921,0.118,3.3,11.5,63,1.22,0,0
48273,0,0,28.2,0.019,2157085,891526,28385217,4347470,0.565,13223,4.3,30680,13.44097541,0.001,0.727,0.029,0.022653194,0.132,4.4,25,50,1.18,0,0
48277,0,0,67.8,0.143,5477775,21031322,17593048,39046125,0.295,37509,3.7,49859,21.22030775,0.004,0.077,0.124,0.008604264,0.195,3.4,14.4,230,1.56,0,0
48303,0,0,325.3666667,-0.203666667,29691481.67,-106198105.3,171625514,41134051.67,0.617666667,243250.6667,6.4,310569,133.8888701,0.004,0.35,0.068,0.021180478,0.127,2.8,17.6,1021,2.198,0,0
48309,0,0,168.8,-0.015,7534595,-7868756.5,138055947,31810454,0.816,150401,4.7,256623,95.53623048,0.002,0.261,0.143,0.015785803,0.147,3.3,18.9,437,1.7,0,0
48323,0,0,45.2,0.176,2372555,13447044,22928800,21035700,0.526,24237,3.8,58722,17.72034699,0.011,0.952,0.004,0.004580907,0.119,7.5,25.9,86,1.4,0,0
48329,1,0.565508505,121.7,-0.223,18171636,-54881491,38897041,56461876,0.541,77782,5.1,176832,75.83993516,0.004,0.44,0.061,0.019804108,0.104,2.1,10.1,226,1.71,0,0
48339,0,0,167.45,0.073,17745658.5,18223710,64593461.5,26109240.5,0.6785,62202.5,4.6,607391,224.9279555,0.001,0.237,0.046,0.025955274,0.134,3.4,9.3,674,1.756,0,0
48347,0,0,43.35,-0.238,3896774,-8641132,47004046.5,10285447,0.31,26705,3.85,65204,26.59680829,0.003,0.192,0.173,0.018373106,0.153,3.7,21.6,276,1.53,0,0
48349,0,0,20.7,0.103,2551870,7316041,9530077,15470699,0.422,38384,4.1,50113,19.16414448,0.003,0.268,0.126,0.006166065,0.173,3.2,20,49,1.54,0,0
48355,0,0,392.3666667,0.023333333,16881199.33,2634167.333,270839064,43977529,0.756,76239.66667,6.033333333,362294,166.8613429,0.003,0.634,0.036,0.020342595,0.149,4.1,16.2,912,1.893,0,0
48367,0,0,46.4,0.066,1027203,6594130,23602077,10335132,0.566,28432,3.5,142878,61.05880368,0.004,0.12,0.014,0.004710312,0.156,2.9,8.3,82,1.5,0,0
48375,0,0,209.1333333,0.029666667,9909306.667,10978129.33,168057500.3,65275145.67,0.595,93833.33333,4.9,117415,49.90609315,0.003,0.38,0.096,0.055410297,0.129,2.7,19.7,733,1.9,0,0
48397,0,0,32.4,0.223,4134175,30570916,61218793,15425593,0.61,35000,9.2,104915,318.6839028,0.002,0.173,0.061,0.021922509,0.128,3.1,5.1,61,1.235,0,0
48423,0,0,389.9,-0.04075,47456748.5,-40741259.5,573238000.5,93705459,0.68425,607789,5.25,232751,97.52395335,0.003,0.193,0.172,0.016648693,0.169,3.3,15,896,2.008,0,0
48439,5,0.237810432,314.04375,0.04975,48590903.13,8123963.875,148516650.5,69151903.34,0.6893125,118669.125,5.28125,2102515,939.9514921,0.003,0.285,0.158,0.051165866,0.116,3.3,12.1,3709,2.049,1,0
48441,0,0,207,-0.012,19097490,-4999828,271042287,106168114,0.572,203663,4.2,138034,58.21202545,0.005,0.241,0.075,0.022059782,0.146,2.9,16,531,1.83,0,0
48451,0,0,235.1,0.092,53091144,51303360,336786466,65488711,0.583,99194,5.7,119200,30.238723,0.002,0.394,0.04,0.012332215,0.156,3,15.5,483,1.685,0,0
48453,1,0.07849577,516.48,0.157,15898581598,108613155.3,453066704.4,66120298.2,0.6817,354859.1,5.51,1273954,495.9188861,0.002,0.339,0.079,0.062325641,0.102,2.6,12,2020,2.234,1,1
48469,0,0,84.1,0.162,2998403,34338703,71888691,23274215,0.465,59373,5,92084,40.30560698,0.002,0.465,0.057,0.011207159,0.166,3.4,15.4,513,1.61,0,0
48471,0,0,51.3,-0.022,2355597,-1671863,17059984,11096266,0.545,31468,5.4,72971,35.92639733,0.004,0.179,0.229,0.012648861,0.138,3.9,26.1,90,1.37,0,0
48477,0,0,11.4,0.05,296552,1771437,11588758,3299002,0.19,32653,3.5,35882,22.93030095,0.002,0.158,0.166,0.016470654,0.22,3.3,13.8,50,1.32,0,0
48479,0,0,147.2,0.107,4812543,40094964.5,112188478.5,57156535,0.6025,77076.5,5.75,276652,31.77648368,0,0.955,0.003,0.004919538,0.097,3.7,25.7,465,1.875,0,0
48485,0,0,155,-0.088,15270403,-30098485,123493395,48952315,0.625,145300,4.4,132230,81.34928169,0.007,0.188,0.1,0.022271799,0.15,3.2,17.8,310,1.603,0,0
48491,0,0,93.2,0.10225,7834053.5,20216450.5,92143076.25,26325983.5,0.63825,143997.75,4.5,590551,203.8855952,0.002,0.243,0.06,0.057331204,0.124,2.8,6.4,569,1.503,0,0
49003,0,0,5.2,0.326,2149597,12054032,8242479,1468988,0.131,27857,2.5,56046,3.766274904,0.01,0.093,0.005,0.007493844,0.132,2.6,7.3,56,1.325,0,0
49005,0,0,19.65,0.037,2489587.5,19224789.5,26679798.5,3406585,0.2135,98355,2.45,128289,42.5271317,0.004,0.107,0.008,0.019456072,0.098,2.2,12.9,158,2.025,0,0
49007,0,0,10.5,0.183,1807206,13081476,9573621,4961144,0.269,36250,2.9,20463,5.341330802,0.007,0.133,0.006,0.00410497,0.18,3.7,14.4,39,1.45,0,0
49011,0,0,37.6,0.398,2617528.5,63217553.5,42114614.5,4084053.5,0.3135,61305,3.85,355481,458.980829,0.003,0.094,0.013,0.017207671,0.103,2.4,5.7,252,1.827,0,0
